MasterYear,FormNumber,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,NetLoss,Facility,CauseofLoss,Remedy,Corrected_Report,Water,WaterName,Location,Remarks,LeaseName,FieldNumber,Into_Water,Unique_ID,GrossLossGal
2012,645,08,"DCP MIDSTREAM, LP",2012-10-01,Transporter,MARTIN,0,0,0,Crude,18,0,18,Pipe Line,Human Error - Other,Other,,,,"LAT. 32.4612602, LONG. 101.7136174",LINE WAS BLOCKED IN AND REPARIED.,MABEE 239,NO FIELD NAME,False,60339,756
2012,993,8A,OXY USA WTP LP,2012-10-01,Producer,YOAKUM,19308,0,0,Crude,15,5,10,Flow Line,Equipment Failure,Other,,,,PRODUCING WELL 116A,SOIL REMEDIATION PLAN IN PROGRESS,WILLARD UNIT,WASSON,False,60684,630
2012,862,7C,"ASPEN OPERATING COMPANY, L.L.C.",2012-10-01,Producer,CROCKETT,1138,0,0,Crude,90,75,15,Flow Line,Equipment Failure,Other,,,,ARCHER SCL #1 A-1872,VACUUMED FREE FLUID AND REMEDIATED AREA.,SHANNON ESTATE,OLSON,False,60555,3780
2012,773,08,PLAINS PIPELINE L.P.,2012-09-30,Transporter,MARTIN,0,0,0,Crude,450,360,90,Pipe Line,Human Error - Other,Other,,,,GPS: N33.3443450 W-102.1274520,SOIL REMEDIATION PLAN IN PROGRESS.,UNIVERSITY CONSOLIDATED XII,NO FIELD NAME,False,60466,18900
2012,1234,08,PLAINS PIPELINE L.P.,2012-09-30,Transporter,MARTIN,0,0,0,Crude,450,360,90,Pipe Line,Equipment Failure,Other,,,,"GPS: N33.3443450, W-102.1274520",SOIL WILL BE EXCAVATED AND AREA REMEDIATED.,UNIVERSITY 52 S,NO FIELD NAME,False,60919,18900
2012,643,08,"MILLENNIUM RESOURCES, LP",2012-09-29,Producer,HOWARD,30529,0,0,Products,30,25,5,Separator-Gun Barrel-Treater,Act of God,Other,,,,"BLK 34, SEC. 1, T&P SURVEY",SEPARATOR FELL OVER IN RAIN SOFTNED BASE.REMEDIAITON IN PROGRESS. ,"BATES, D.R. ""A""",MOORE,False,60337,1260
2012,730,10,SAMSON LONE STAR LP,2012-09-28,Producer,HEMPHILL,0,60767,0,Gas Well Liquid,68,3,65,Tank Battery,Equipment Failure,Other,,,,"31, BLK-M1 H&GN SURVEY H&GN RY CO SURVEY",VACUUMED FREE FLUID AND REMEDIATED AREA.,MEADOWS,BUFFALO WALLOW (MORROW),False,60423,2856
2012,1200,06,ANADARKO E&P COMPANY LP,2012-09-28,Producer,PANOLA,0,101216,0,Gas Well Liquid,43,43,0,Tank Battery,Controlled,Other,,,,"32.198433, -94.458771",VACUUMED FREE FLUID AND REMEDIATED AREA.,BUSBY ESTATE GAS UNIT,OAK HILL (COTTON VALLEY),False,60886,1806
2012,914,08,PURVIS OPERATING CO.,2012-09-28,Producer,MITCHELL,40872,0,0,Crude,800,760,40,Valve,Company Human Error,Other,,Stock Tank,STOCKTANK,"SEC.48, BLK. 29, T1S, T&P RR CO. SMITH EL SURVEY",POND AND SOIL HAVE BEEN REMEDIATED.,RED ANGUS 48,RAY ALBAUGH (WOLFCAMP),False,60606,33600
2012,653,01,ENERGY TRANSFER COMPANY,2012-09-28,Transporter,DIMMIT,0,0,0,Gas Well Liquid,10,0,10,Tank Battery,Company Human Error,Other,,,,ROSETTA LASSITER,LAND FARMING THE SITE. SOIL IS RECONDITIONING WELL.,LORD A UNIT,NO FIELD NAME,False,60347,420
2012,652,01,"EOG RESOURCES, INC.",2012-09-27,Producer,GONZALES,15886,0,0,Crude,20,0,20,Other,Well Blow Out,Other,,,,"RA LOTT SURVEY, ABSTRACT 324",SOIL REMEDIATED.,LORD A UNIT,EAGLEVILLE (EAGLE FORD-1),False,60346,840
2012,674,06,"NFR ENERGY, LLC",2012-09-27,Producer,HARRISON,0,196739,0,Products,100,90,10,Flow Line,Equipment Failure,Other,,,,G. JOHNSON SURVEY A-359,VACUUM FREE FLUID AND REMEDIATED AREA.,PILOT,WOODLAWN (RODESSA),False,60367,4200
2012,639,05,SUNOCO PIPELINE L.P.,2012-09-26,Transporter,FREESTONE,0,0,0,Crude,13,10,3,Pipe Line,Equipment Failure,Other,,,,"31 46' 36.47""N, 96 23' 57.92""W",SOIL REMEDIATION PLAN IN PROGRESS.,"SCOTT, BUCK PV GAS UNIT",NO FIELD NAME,False,60333,546
2012,615,01,"CHESAPEAKE OPERATING, INC.",2012-09-26,Producer,LA SALLE,0,711740,0,Crude,45,1,44,Tank Battery,Equipment Failure,Other,,,,602 FNL & 1562 FWL OF TEXAS SECTION,VACUUM FREE FLUID. REMEDIATION PLAN IN PROGRESS.,"MORGAN ""28""",NO FIELD NAME,False,60310,1890
2012,620,08,COG OPERATING LLC,2012-09-26,Producer,ANDREWS,34411,0,0,Crude,265,180,85,Tank Battery,Equipment Failure,Other,,,,"SEC.25, BLK. 13, UL",VACUUMED FREE FLUID AND REMEDIATED AREA.,SHAFTER LAKE CLEARFORK UNIT,SHAFTER LAKE (CLEAR FORK),False,60315,11130
2012,807,08,ENDEAVOR ENERGY RESOURCES L.P.,2012-09-26,Producer,MARTIN,40066,0,0,Products,60,0,60,Tank Battery,Act of God,Other,,,,INSECTION HWY 176 & CR 3901 TRAVEL N 4M GO W ON LEASE RD. LOCATION,LIGHTNING STRIKE. REMEDIATION PLAN IN PROGRESS.,"DALE ""23""",SPRABERRY (TREND AREA),False,60500,2520
2012,644,08,"RELIANCE ENERGY, INC.",2012-09-26,Producer,MARTIN,40493,0,0,Products,375,0,375,Tank Battery,Act of God,Other,,,,"SEC.3, BLK. 39, T2N, G&M&MB&A",LIGHTNING STRIKE. REMEDIATION PLAN IN PROGRESS.,MABEE 239,SPRABERRY (TREND AREA),False,60338,15750
2012,642,08,MERIT ENERGY COMPANY,2012-09-26,Producer,MARTIN,29593,0,0,Gas Well Liquid,60,0,60,Tank Battery,Act of God,Other,,,,"SEC.21, BLOCK 38, SURVEY T1N, T&P",LIGHTNING STRIKE. REMEDIATION PLAN IN PROGRESS.,"GLASS, GEORGE W. ""21""",SPRABERRY (TREND AREA),False,60336,2520
2012,634,7C,OXY USA INC.,2012-09-26,Producer,IRION,5275,0,0,Crude,15,12,3,Tank Battery,Corrosion - Rust,Repaired Existing Equipment,,,,"SEC.4,",SOIL REMEDIATION PLAN IN PROGRESS.,"SHAW, VERDA",SIXTY-SEVEN (CANYON),False,60328,630
2012,717,01,HARVEST PIPELINE COMPANY,2012-09-25,Transporter,LA SALLE,0,0,0,Crude,8,5,3,Pipe Line,Equipment Failure,Other,,,,"28 DEG. 27'43.13""N 99 DEG. 7'46.38""",VACUUMED FREE FLUID AND REMEDIATION COMPLETED.,DUVAL RANCH -59-,NO FIELD NAME,False,60410,336
2012,1031,08,APACHE CORPORATION,2012-09-25,Producer,ANDREWS,11514,0,0,Crude,65,60,5,Tank Battery,Equipment Failure,Other,,,,"N32.468 LAT, W -102.508 LONG.",VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,UNIVERSITY -BR-,MCFARLAND (PENNSYLVANIAN),False,60721,2730
2012,967,08,APACHE CORPORATION,2012-09-25,Producer,ANDREWS,11514,0,0,Crude,65,60,5,Tank Battery,Equipment Failure,Other,,,,"N32.468 LAT., WEST 102.508 LONG.",VACUUMED FREE FLUIDS AND REMEDIATED AREA.,UNIVERSITY -BR-,MCFARLAND (PENNSYLVANIAN),False,60659,2730
2012,662,08,"BOPCO, L.P.",2012-09-24,Producer,WINKLER,3418,0,0,Crude,50,0,50,Flow Line,Corrosion - Rust,Other,,,,"SEC.13, BLK 77, SURVEY PSL",SOIL REMEDIATION PLAN IN PROGRESS.,"JENKINS, B. F.",KEYSTONE (SILURIAN),False,60356,2100
2012,664,04,"VIRTEX OPERATING COMPANY, INC.",2012-09-24,Producer,DUVAL,13414,0,0,Crude,85,0,85,Tank Battery,Theft,Other,,,,"BS & F, SEC.565, A -146",REPORTED TO DUVAL SHERIFF'S DEPARTMENT,DESTINO 565,"ROWDEN, N. (GOVT. WELLS, LOWER)",False,60358,3570
2012,700,09,XTO ENERGY INC.,2012-09-24,Producer,HARDIN,0,255729,0,Gas Well Liquid,34,0,34,Tank Battery,Equipment Failure,Other,,,,RICHARD HOOD A-680,SOIL EXCAVATED AND REMOVED.,ANNETTA UNIT,"NEWARK, EAST (BARNETT SHALE)",False,60393,1428
2012,924,7C,"PIONEER NATURAL RES. USA, INC.",2012-09-24,Producer,REAGAN,17665,0,0,Crude,8,4,4,Tank Battery,Company Human Error,Other,,,,HULET 138 TB,VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRES,"HULET ""138""",SPRABERRY (TREND AREA),False,60616,336
2012,1128,10,"CHAPARRAL ENERGY, L.L.C.",2012-09-23,Producer,HEMPHILL,0,265977,0,Crude,20,19,1,Tank Battery,Equipment Failure,Other,,,,"SEC.122, BLK. 41, SURVEY H&TC RR CO.",TILL IN JIP SCREENINGS. AREA REMEDIATED.,WRIGHT 122,MATHERS RANCH (GRANITE WASH),False,60815,840
2012,853,04,WHITE OAK OPERATING COMPANY LLC,2012-09-23,Producer,DUVAL,0,215828,0,Gas Well Liquid,94,0,94,Tank Battery,Theft,Other,,,,"SAB ANDRES HRS., WHEELER SPLANE A-657",REPORT FILED WITH SHERIFF'S DEPT.,MARCHBANKS-CADENA 'B',ORCONES (FRIO-VKSBG CONS.),False,60546,3948
2012,760,03,"OSBORN,W.B. OIL & GAS OPERATIONS",2012-09-22,Producer,HARRIS,18333,0,0,Crude,45,44,1,Tank Battery,Equipment Failure,Other,,,,"11623 GAUGE RD.,HOUSTON, TX @ GOODYKOONTZ #8 SWD TANK BATTERY",VACUUMED FREE FLUID AND REMEDIATED AREA.,"GOODYKOONTZ, W.W.","HOUSTON, N. (GOODYKOONTZ - 2ND)",False,60453,1890
2012,623,08,CONOCOPHILLIPS COMPANY,2012-09-21,Producer,HOWARD,41223,0,0,Products,46,43,3,Flow Line,Equipment Failure,Other,,,,9.8MI E HWY 87 ON FM 821 BLK 29 SEC.114 W&N.W RR CO SURVEY,SOIL REMEDIATION PLAN IN PROGRESS.,"CHALK, SLOAN",HOWARD GLASSCOCK (CONSOLIDATED),False,60318,1932
2012,689,08,APACHE CORPORATION,2012-09-21,Producer,ECTOR,20726,0,0,Crude,5,0,5,Flow Line,Corrosion - Rust,Other,,,,TXL-SOUTH UNIT WELL #5915,REMEDIATION PLAN IN PROGRESS.,TXL SOUTH UNIT,TXL (TUBB),False,60382,210
2012,626,08,"LINN OPERATING, INC.",2012-09-21,Producer,HOWARD,39821,0,0,Crude,8,8,0,Tank Battery,Equipment Failure,Other,,,,"SEC.31, BLK. 33, T2N, T&P",SOIL REMEDIATED WITH FRESH DIRT AND BACKHOE,LITTLE 31,SPRABERRY (TREND AREA),False,60321,336
2012,654,08,"DISCOVERY OPERATING, INC.",2012-09-21,Producer,MARTIN,40498,0,0,Crude,44,40,4,Tank Battery,Equipment Failure,Other,,,,"SEC.9, BLOCK 35, T-1-N, T&P RR CO.,A-45",VACUUMED FREE FLUID AND REMEDIATION PLAN COMPLETE.,MILDRED,SPRABERRY (TREND AREA),False,60348,1848
2012,1178,7C,CONOCOPHILLIPS COMPANY,2012-09-21,Producer,UPTON,17983,0,0,Crude,7,6,1,Tank Battery,Equipment Failure,Other,,,,"SEC.2, BLK. 5, UL",SOIL REMEDIATION PLAN IN PROGRESS,UNIVERSITY NG,SPRABERRY (TREND AREA),False,60864,294
2012,1129,01,"EOG RESOURCES, INC.",2012-09-21,Producer,MCMULLEN,16161,0,0,Crude,40,30,10,Valve,Company Human Error,Other,,,,"GE EVANS SURVEY, ABS. 180",FREE FLUID RECOVERED AND AREA REMEDIATED.,FRANKLIN A UNIT,EAGLEVILLE (EAGLE FORD-1),False,60816,1680
2012,1135,08,ANADARKO E&P ONSHORE LLC,2012-09-21,Producer,LOVING,0,267114,0,Crude,15,10,5,Pipe Line,Equipment Failure,Other,,,,N31.8696 LAT. W -103.7023 LONG.,VACUUMED FREE FLUID AND REMEDIATED AREA.,SEVENGILLS 55-2-1,SANDBAR (BONE SPRING),False,60822,630
2012,839,08,OCCIDENTAL PERMIAN LTD.,2012-09-20,Producer,ECTOR,19815,0,0,Crude,80,70,10,Tank Battery,Equipment Failure,Other,,,,"SEC.29, BLK. 44, T-1-N T&P RR CO. SURVEY",SOIL REMEDITION PLAN IN PROGRESS.,GOLDSMITH-LANDRETH /DEEP/ UNIT,GOLDSMITH (CLEAR FORK),False,60532,3360
2012,694,7C,"FRATELLI EXPLORATION, L.P.",2012-09-20,Producer,IRION,4280,0,0,Crude,7,4,3,Tank Battery,Equipment Failure,Other,,,,"SECTION 15, BLK 3, SURVEY H&TC RR CO",VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS.,BROOKS UNIT,BROOKS (SAN ANGELO),False,60387,294
2012,602,04,DEWBRE PETROLEUM CORPORATION,2012-09-19,Producer,DUVAL,9638,0,0,Crude,130,0,130,Tank Battery,Theft,Other,,,,"SEC.70, G BODET SURVEY, A-1225",CONTACED DUVAL SHERIFF'S OFFICE.,WELDER B #1,"LOMA NOVIA, E. (1ST SAND)",False,60297,5460
2012,758,09,ENTERPRISE CRUDE PIPELINE LLC,2012-09-19,Transporter,WICHITA,0,0,0,Crude,15,0,15,Valve,Equipment Failure,Other,,,,N 33.9141 LONG. W 98.7346,IMPACTED SOIL REMOVED. SOIL REMEDIATION WAS SUCCESSFUL.,PRESTON SPRABERRY UNIT,NO FIELD NAME,False,60451,630
2012,673,03,CIMAREX ENERGY CO.,2012-09-19,Producer,LIBERTY,25664,0,0,Crude,30,30,0,Tank Battery,Equipment Failure,Other,,,,"WILLIAM D SMITH, ABSTRACT 107",VACUUMED FREE FLUID AND REMEDIATED AREA.,LIBERTY SOUTH (YEGUA) UNIT,"LIBERTY, SOUTH",False,60366,1260
2012,672,03,ENTERPRISE CRUDE PIPELINE LLC,2012-09-19,Transporter,GALVESTON,0,0,0,Crude,41,40,1,Pipe Line,Equipment Failure,Other,,,,SEAWAY TEXAS CITY STATION,VACUUMED FREE FLUID AND AREA REMEDIATED.,"WILLIAMS, IRELAND GAS UNIT",NO FIELD NAME,False,60365,1722
2012,655,08,CIMAREX ENERGY CO. OF COLORADO,2012-09-19,Producer,GLASSCOCK,2809,0,0,Crude,32,30,2,Tank Battery,Equipment Failure,Other,,,,"N 32 4' 49.37"" W 101 27' 34.91""",VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS.,PHILLIPS,HOWARD GLASSCOCK,False,60349,1344
2012,649,7C,CENTURION PIPELINE L.P.,2012-09-19,Transporter,UPTON,0,0,0,Crude,10,0,10,Pipe Line,Corrosion - Rust,Other,,,,"SEC.17, BLOCK D, SURVEY EL&RRRCO",AREA REMEDIATED.,XBC GIDDINGS ESTATE A,NO FIELD NAME,False,60343,420
2012,699,03,CITGO PIPELINE COMPANY,2012-09-18,Other,HARDIN,0,0,0,Crude,70,68,2,Pipe Line,Equipment Failure,Other,,,,"530 HWY 326 N SOUR LAKE TX, TANK 388",FREE FLUID REMOVED. SAMPLING SOIL.,COASTAL FEE 75,NO FIELD NAME,False,60392,2940
2012,627,08,TREY RESOURCES INC.,2012-09-18,Producer,ANDREWS,37732,0,0,Crude,10,3,7,Flow Line,Equipment Failure,Other,,,,"SEC.32, BLK. A34 ABSTRACT 1178 SVY PSL/MC QUATTERS, WW & AH",VACUUM FREE FLUID AND REMEDIATED AREA.,"MCQUATTERS, EUGENIA",MEANS (YATES),False,60322,420
2012,768,7C,PLAINS PIPELINE L.P.,2012-09-18,Transporter,UPTON,0,0,0,Crude,10,0,10,Pipe Line,Corrosion - Rust,Other,,,,GPS: N 31.13575 W 102.18757,SOIL REMEDIATION PLAN IN PROGRESS.,"WEST, AGNES & UNA",NO FIELD NAME,False,60461,420
2012,604,08,"DCP MIDSTREAM MARKETING, LP",2012-09-18,Other,ECTOR,0,0,0,Crude,6,0,6,Pipe Line,Equipment Failure,Other,,,,SECTION 26,VACUUMED FREE FLUID AND REMEDITATED AREA.,LOPER,NO FIELD NAME,False,60299,252
2012,670,06,"SOUTHWESTERN GAS PIPELINE, INC.",2012-09-18,Transporter,HARRISON,0,144652,0,Gas Well Liquid,5,5,0,Pipe Line,Equipment Failure,Other,,Creek,NONFLOWINCRK,500' EAST OF THE DEVON ENERGY IRELAND WILLIAMS #4,REMOVED FREE FLUIDS AND REMEDIATED AREA.,"WILLIAMS, IRELAND GAS UNIT",WASKOM (COTTON VALLEY),False,60363,210
2012,631,05,MEANS OIL CO.,2012-09-17,Producer,NAVARRO,2587,0,0,Crude,140,0,140,Tank Battery,Theft,Other,,,,S. EVERETT SURVEY ABSTRACT NO. 255,REPORTED THEFT TO SHERIFF'S DEPARTMENT.,BAUM,CORSICANA (SHALLOW),False,60325,5880
2012,1243,03,ANADARKO E&P COMPANY LP,2012-09-17,Producer,TYLER,0,199176,0,Crude,35,35,0,Tank Battery,Equipment Failure,Other,,,,"30.81208, -94.39413",SOIL REMEDIATION PLAN IN PROGRESS,PARKS 17,NO FIELD NAME,False,60927,1470
2012,618,10,"CHESAPEAKE OPERATING, INC.",2012-09-17,Producer,HEMPHILL,0,230925,0,Gas Well Liquid,38,2,36,Tank Battery,Other,Other,,,,"SEC.16, BLK.A1, H&GN RR CO., A-962, 660 FNL & 1320 FWL",SOIL REMEDIATION PLAN IN PROGRESS.,WATERFIELD 16,BUFFALO WALLOW (GRANITE WASH),False,60313,1596
2012,1123,02,BURLINGTON RESOURCES O & G CO LP,2012-09-17,Producer,DE WITT,10200,0,0,Crude,50,15,35,Tank Battery,Equipment Failure,Other,,,,KRAUSE 13.8 MI.NW FROM YORKTOWN,SOIL REMEDIATION PLAN IN PROGRESS,KRAUSE UNIT A,EAGLEVILLE (EAGLE FORD-2),False,60810,2100
2012,1136,09,QUICKSILVER RESOURCES INC.,2012-09-17,Producer,LOVING,0,245100,0,Gas Well Liquid,25,25,0,Tank Battery,Equipment Failure,Other,,,,A-761 L.E. RHODES SURVEY ABS. 761,EXCAVATED SOIL AND REMEDIATED AREA.,STATION BRANCH RANCH UNIT,"NEWARK, EAST (BARNETT SHALE)",False,60823,1050
2012,651,05,MEANS OIL CO.,2012-09-17,Producer,NAVARRO,2587,0,0,Crude,140,0,140,Tank Battery,Theft,Other,,,,S. EVERETT SURVEY ABSTRACT NO.255,THEFT. REPORTED TO SHERIFF.,BAUM,CORSICANA (SHALLOW),False,60345,5880
2012,596,08,"MIDENERGY OPERATING, LLC",2012-09-17,Producer,MIDLAND,40470,0,0,Crude,16,13,3,Flow Line,Equipment Failure,Other,,,,INT.158 &CR 60. W ON CR 60 1.1M.N ON LEASE RD.3/10M.W3/10 TO SPILL,REMEDIATION PLAN IN PROGRESS.,GOLIATH,SPRABERRY (TREND AREA),False,60291,672
2012,608,08,R K PETROLEUM CORP.,2012-09-16,Producer,MARTIN,39867,0,0,Crude,5,0,5,Other,Equipment Failure,Other,,,,"SEC.1, BLK. 37, T2N, RR CO SURVEY",ADDED FRESH DIRT. REMEDIATED SITE TO LESS THAN 1% TPH,RUBY,RK (STRAWN),False,60303,210
2012,594,08,ATHLON FE OPERATING LLC,2012-09-16,Producer,GLASSCOCK,38400,0,0,Products,360,260,100,Tank Battery,Equipment Failure,Other,,,,"SEC.24, BLK. .4 T5S, T&P RR SURVEY",VACUUMED FREE FLUID AND REMEDIATED AREA.,COOKBOOKS,SPRABERRY (TREND AREA),False,60289,15120
2012,1010,7C,APACHE CORPORATION,2012-09-16,Producer,REAGAN,6221,0,0,Combined,7,5,2,Tank Battery,Equipment Failure,Other,,,,N 31.6308 LAT. W 101.564 LONG.,VACUUMED FREE FLUID AND REMEDIATION PLAN IN PROGRESS,CYNTHIA,SPRABERRY (TREND AREA),False,60701,294
2012,622,08,ANADARKO PETROLEUM CORPORATION,2012-09-16,Producer,WARD,41507,0,0,Crude,26,25,1,Tank Battery,Equipment Failure,Other,,,,N 31.63774 LAT. W -103.5053 LONG.,AREA REMEDIATED.,EAST VERMEJO 33-66,PHANTOM (WOLFCAMP),False,60317,1092
2012,607,08,R K PETROLEUM CORP.,2012-09-16,Producer,MARTIN,39867,0,0,Crude,5,0,5,Valve,Equipment Failure,Other,,,,"SEC. 1, BLK. 37, T2N, T&P RR CO. SURVEY",ADDED FRESH DIRT AND REMEDIATED AREA TO LESS THAN 1%PH,RUBY,RK (STRAWN),False,60302,210
2012,616,01,"EF ENERGY, L.L.C.",2012-09-15,Producer,FRIO,15853,0,0,Products,100,100,0,Flow Line,Company Human Error,Other,,,,"SEC.29, BS&F SVY.ABS. A-148;17.8 MI NE FROM DILLEY, TX",VACUUMED FREE FLUID AND REMEDIATION SUCCESSFUL.,THOMPSON RANCH,BRISCOE RANCH (EAGLEFORD),False,60311,4200
2012,603,05,PATARA ANDOVER I LLC,2012-09-15,Producer,FREESTONE,0,197283,0,Gas Well Liquid,110,0,110,Tank Battery,Corrosion - Rust,Other,,,,TOBIAS DUBRONNER A-205 524.33AC,VALVE REPLACED. SOIL REMEDTIATION PLAN IN PROGRESS.,LOPER,LOPER (COTTON VALLEY LIME),False,60298,4620
2012,787,03,"CAMOIL, INC.",2012-09-15,Producer,COLORADO,0,183610,0,Gas Well Liquid,77,0,77,Tank Battery,Theft,Other,,,,I&GN RR CO. SURVEY NO. ? ABSTRACT ?,THEFT.,SCHIURRING,SALIDA DEL SOL (WILCOX 9470),False,60480,3234
2012,931,7C,"FIML NATURAL RESOURCES, LLC",2012-09-14,Producer,IRION,17011,0,0,Crude,19,5,14,Tank Battery,Equipment Failure,Other,,,,"SEC. 107, BLOCK 14, H&TC RR CO. A-408",VACUUMED FREE FLUID AND REMEDIATED AREA,ANTELOPE DRAW,SPRABERRY (TREND AREA),False,60623,798
2012,617,01,"BLACKBRUSH O & G, LLC",2012-09-14,Producer,FRIO,14398,0,0,Crude,207,0,207,Tank Battery,Act of God,Other,,,,SAN ANTONIO DITCH CO SURVEY A-72,LIGHTNING STRIKE.SOIL REMEDIATION PLAN IN PROGRESS.,OPPENHEIMER-CALVERT UNIT,"PEARSALL (BUDA, S.)",False,60312,8694
2012,1138,7C,"MIDENERGY OPERATING, LLC",2012-09-13,Producer,UPTON,17758,0,0,Products,50,40,10,Tank Battery,Vandalism,Other,,,,"INTS.FM1492 & CR 308,E ON CR 308 6.3 MI. GO E ON LSE. RD.1.9MI",REMEDIATION PLAN IN PROGRESS,VAUGHAN,SPRABERRY (TREND AREA),False,60825,2100
2012,593,08,"BTA OIL PRODUCERS, LLC",2012-09-13,Producer,ANDREWS,32451,0,0,Crude,925,150,775,Tank Battery,Act of God,Other,,,,"8802 JV-P FUHRMAN C LEASE. SEC.5, BLK. A-47, PSL SURVEY",LIGHTNING STRIKE.VACUUMED FREE FLUID.REMEDIATION PLAN IN PROGRESS ,8802 JV-P FUHRMAN -C-,NIX (CLEARFORK),False,60288,38850
2012,745,08,PHILLIPS 66 PIPELINE LLC,2012-09-13,Transporter,ECTOR,0,0,0,Crude,10,1,9,Valve,Company Human Error,Other,,,,"SECTION 7, BLOCK 44, T-2-N, ECTOR COUNTY, TX",FREE FLUID REMOVED. SOIL REMEDIATION PLAN IN PROGRESS.,SUNSHINE UNIT,NO FIELD NAME,False,60438,420
2012,753,08,MEXCO ENERGY CORPORATION,2012-09-13,Producer,REEVES,0,241694,0,Crude,52,0,52,Tank Battery,Act of God,Other,,,,"SEC.14, BLK. C-4, PSL BOZEMAN DW",LIGHTNING STRIKE. AREA REMEDIATED.,BOZEMAN,WORSHAM (DELAWARE),False,60446,2184
2012,598,06,RANGE PRODUCTION COMPANY,2012-09-13,Producer,RUSK,0,218676,0,Crude,280,270,10,Tank Battery,Act of God,Other,,,,"FARMER H SURVEY, A-285",LIGHTNING STRIKE. REMEDIATION PLAN IN PROGRESS.,STILL GAS UNIT 1,OAK HILL (COTTON VALLEY),False,60293,11760
2012,597,01,"PENN VIRGINIA OIL & GAS, L.P.",2012-09-13,Producer,GONZALES,15652,0,0,Crude,5,5,0,Tank Battery,Equipment Failure,Other,,,,"ROCK CREEK 1,2,3,4. MC COY, J, A-46",VACUUMED FREE FLUID. THEN FLUSHED WITH FRESH WATER.,ROCK CREEK RANCH,EAGLEVILLE (EAGLE FORD-1),False,60292,210
